img1,img2,label
./NormalizedFace/ClientNormalized/0007/0007_00_00_01_390.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_245.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_00_02_451.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_00_02_324.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_400.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_223.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_02_66.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_399.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_384.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_03_03_112.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_281.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_04_02_274.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_400.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_358.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_5.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_01_325.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_206.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_00_01_277.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_449.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_04_03_194.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_212.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_00_01_346.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_68.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_489.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_00_01_35.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_00_01_213.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_348.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_02_03_347.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_293.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_123.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_205.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_66.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_435.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_02_03_425.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_492.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_04_03_488.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_188.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_00_01_87.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_65.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_01_03_385.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_25.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_85.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_00_02_425.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_320.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_222.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_483.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_163.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_01_03_295.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_00_02_3.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_02_03_279.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_450.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_399.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_32.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_01_03_100.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_227.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_08_03_130.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_43.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_00_01_394.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_316.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_04_02_274.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_274.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_03_02_225.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_280.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_182.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_217.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_08_03_130.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_426.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_00_01_229.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_230.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_113.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_12.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_00_01_59.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_112.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_404.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_359.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_01_03_87.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_293.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_483.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_127.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_08_03_136.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_123.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_405.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_02_66.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_170.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_421.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_437.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_47.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_01_372.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_306.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_00_01_100.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_311.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_116.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_195.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_467.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_448.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_04_03_462.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_403.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_66.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_195.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_445.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_311.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_03_03_482.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_34.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_03_03_274.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_95.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_03_02_470.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_95.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_01_02_264.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_370.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_314.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_02_321.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_03_347.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_129.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_197.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_154.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_02_03_438.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_434.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_00_01_68.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_163.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_02_03_358.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_325.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_456.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_251.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_2.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_00_01_200.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_422.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_230.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_02_87.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_200.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_08_03_130.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_00_02_197.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_02_127.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_481.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_01_03_295.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_104.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_04_03_8.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_233.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_248.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_217.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_02_02_117.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_00_02_342.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_388.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_280.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_309.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_190.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_03_03_337.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_00_01_486.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_02_02_482.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_449.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_08_03_385.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_10.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_04_02_274.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_474.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_03_03_180.bmp,0
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_51.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_01_02_264.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_164.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_03_38.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_421.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_105.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_481.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_01_03_120.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_279.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_01_318.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_00_02_360.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_45.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_57.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_00_01_496.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_323.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_120.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_00_02_317.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_00_01_213.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_104.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_03_03_180.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_320.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_02_84.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_86.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_04_03_76.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_65.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_03_03_280.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_00_01_386.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_08_03_147.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_332.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_452.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_244.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_394.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_419.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_245.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_12.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_03_03_70.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_249.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_03_03_95.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_184.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_245.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_401.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_02_03_13.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_180.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_358.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_00_02_342.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_115.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_01_486.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_00_01_125.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_210.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_04_03_412.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_131.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_404.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_222.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_86.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_230.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_301.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_287.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_01_36.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_473.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_08_03_304.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_123.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_427.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_311.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_85.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_42.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_399.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_350.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_02_60.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_481.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_01_03_381.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_27.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_00_01_394.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_244.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_69.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_170.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_01_372.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_318.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_00_02_297.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_264.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_01_318.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_02_321.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_03_185.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_316.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_01_03_211.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_254.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_01_318.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_359.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_03_03_201.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_311.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_25.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_01_295.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_99.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_249.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_03_02_423.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_237.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_04_03_400.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_112.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_00_01_175.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_400.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_496.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_00_01_469.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_357.bmp,1
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_69.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_206.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_350.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_02_174.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_474.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_08_03_239.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_143.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_01_03_444.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_489.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_01_03_211.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_170.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_00_01_335.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_240.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_00_02_324.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_359.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_08_03_467.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_279.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_02_138.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_471.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_98.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_00_02_425.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_2.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_226.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_02_03_279.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_136.bmp,./NormalizedFace/ImposterNormalized/0002/0002_01_01_03_385.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_314.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_03_03_274.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_00_01_43.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_00_01_444.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_296.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_234.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_47.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_02_174.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_272.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_42.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_57.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_02_138.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_00_01_78.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_00_01_100.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_297.bmp,./NormalizedFace/ClientNormalized/0003/0003_01_00_01_281.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_306.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_01_02_332.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_123.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_320.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_444.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_04_03_76.bmp,0
./NormalizedFace/ClientNormalized/0002/0002_01_00_01_96.bmp,./NormalizedFace/ClientNormalized/0002/0002_01_00_01_73.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_379.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_03_03_444.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_281.bmp,./NormalizedFace/ImposterNormalized/0006/0006_00_02_03_1.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_184.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_147.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_12.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_02_03_218.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_177.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_02_02_135.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_184.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_109.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_226.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_02_03_186.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_00_00_01_127.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_97.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_233.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_263.bmp,1
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_311.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_02_02_429.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_222.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_103.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_292.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_227.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_320.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_03_347.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_318.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_191.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_239.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_364.bmp,1
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_27.bmp,./NormalizedFace/ImposterNormalized/0004/0004_01_03_02_230.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_434.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_01_03_385.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_264.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_02_409.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_57.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_03_185.bmp,0
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_408.bmp,./NormalizedFace/ClientNormalized/0008/0008_00_00_02_234.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_403.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_03_03_38.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_370.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_00_01_246.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_264.bmp,./NormalizedFace/ClientNormalized/0001/0001_00_00_01_365.bmp,1
./NormalizedFace/ClientNormalized/0006/0006_00_00_02_105.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_113.bmp,1
./NormalizedFace/ClientNormalized/0008/0008_00_00_02_159.bmp,./NormalizedFace/ImposterNormalized/0008/0008_00_03_03_95.bmp,0
./NormalizedFace/ClientNormalized/0003/0003_01_00_01_188.bmp,./NormalizedFace/ImposterNormalized/0003/0003_01_01_03_100.bmp,0
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_474.bmp,./NormalizedFace/ImposterNormalized/0007/0007_01_00_01_496.bmp,0
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_318.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_08_03_233.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_29.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_00_01_187.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_00_01_295.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_05_03_485.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_02_20.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_456.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_88.bmp,./NormalizedFace/ClientNormalized/0005/0005_00_00_02_263.bmp,1
./NormalizedFace/ClientNormalized/0007/0007_01_05_03_318.bmp,./NormalizedFace/ClientNormalized/0007/0007_01_00_01_356.bmp,1
./NormalizedFace/ClientNormalized/0005/0005_00_00_01_348.bmp,./NormalizedFace/ImposterNormalized/0005/0005_00_03_02_171.bmp,0
./NormalizedFace/ClientNormalized/0004/0004_01_06_03_304.bmp,./NormalizedFace/ClientNormalized/0004/0004_01_06_03_388.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_300.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_08_03_499.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_06_03_56.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_00_01_320.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_01_408.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_00_01_175.bmp,0
./NormalizedFace/ClientNormalized/0006/0006_00_00_01_439.bmp,./NormalizedFace/ClientNormalized/0006/0006_00_06_03_113.bmp,1
./NormalizedFace/ClientNormalized/0001/0001_00_00_02_300.bmp,./NormalizedFace/ImposterNormalized/0001/0001_00_08_03_390.bmp,0
